text,actual,predicted
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4414)	0.346140129071597
  (0, 2112)	0.2528326782825998
  (0, 412)	0.305379886747242
  (0, 141)	0.1875895924137669
  (0, 602)	0.23465690985404072
  (0, 3191)	0.26920301328519775
  (0, 281)	0.4549956187106115
  (0, 2056)	0.3522489251700483
  (0, 2852)	0.34909263827842907
  (0, 2055)	0.3275909053887879",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2078)	0.37815642681126166
  (0, 613)	0.48500946927632466
  (0, 4241)	0.5046890720787846
  (0, 4229)	0.605848555414546",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4230)	0.2482009611420715
  (0, 21)	0.29159960402166657
  (0, 1757)	0.2891618333625445
  (0, 232)	0.28408548996206556
  (0, 2621)	0.27948829192583563
  (0, 1611)	0.34905344132782984
  (0, 2861)	0.34515173920253117
  (0, 3722)	0.25627413585419695
  (0, 3318)	0.261713670694077
  (0, 3385)	0.32538723947455483
  (0, 2850)	0.36044105661283327",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2816)	0.28106966244320286
  (0, 4434)	0.27230152732311036
  (0, 373)	0.2904280327365346
  (0, 232)	0.2772616802500956
  (0, 3135)	0.33686110179479856
  (0, 281)	0.23658004250865203
  (0, 3402)	0.2864612043857552
  (0, 759)	0.3316660131803727
  (0, 3786)	0.3777846436846853
  (0, 3001)	0.42591092989072143",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1550)	0.7632262632309358
  (0, 1174)	0.6461313110464021",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2774)	0.5325726505463086
  (0, 3103)	0.2878138497177346
  (0, 1978)	0.416598086976725
  (0, 4783)	0.43376272381511377
  (0, 1229)	0.5213688647747995",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.2041506082133743
  (0, 1663)	0.18342012974342803
  (0, 3103)	0.18860820995838987
  (0, 4377)	0.2078538308934383
  (0, 3877)	0.1982080069863733
  (0, 2808)	0.2774755443457052
  (0, 243)	0.28908494518207534
  (0, 336)	0.4731627328914001
  (0, 2341)	0.27371686453588434
  (0, 4065)	0.2601817971397067
  (0, 3639)	0.35319073922022876
  (0, 2191)	0.3934615056818835",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2565)	0.27285560850853213
  (0, 2987)	0.31757325658186686
  (0, 3943)	0.4425756561217037
  (0, 4847)	0.390736973043327
  (0, 1706)	0.384413893165516
  (0, 2903)	0.5730396224137904",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 440)	0.25106461685882225
  (0, 3825)	0.19025230793141631
  (0, 2752)	0.25106461685882225
  (0, 4200)	0.28845383418042775
  (0, 3355)	0.3321985093223624
  (0, 3304)	0.3124929080098347
  (0, 2581)	0.38119627068312517
  (0, 4397)	0.38119627068312517
  (0, 4353)	0.3683657410420897
  (0, 3066)	0.34671224568086717",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.18420226659695774
  (0, 2565)	0.17962619316299389
  (0, 4919)	0.26944490197000137
  (0, 3825)	0.18827936439251367
  (0, 3408)	0.31605608823099135
  (0, 1719)	0.2669576423039002
  (0, 2836)	0.3772432110462919
  (0, 1527)	0.339845873439889
  (0, 396)	0.31605608823099135
  (0, 1244)	0.38529037029349283
  (0, 4067)	0.38529037029349283",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4805)	0.34812775519057937
  (0, 2988)	0.27890158719643704
  (0, 1312)	0.3781525422929103
  (0, 32)	0.32822714270240977
  (0, 2308)	0.38258108271871666
  (0, 2047)	0.4128836998378797
  (0, 849)	0.31253453101227213
  (0, 3215)	0.3684691313461607",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1496)	0.46918480840681154
  (0, 293)	0.5379702251708072
  (0, 10)	0.5115604758045608
  (0, 2746)	0.4782881265351943",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 401)	0.3627872176722408
  (0, 2917)	0.3410214998229876
  (0, 2395)	0.4232991044042138
  (0, 1583)	0.4113382967554164
  (0, 1577)	0.4135424819076041
  (0, 4135)	0.48238061822875583",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3004)	0.26425613009067317
  (0, 1675)	0.3157491562744905
  (0, 2565)	0.18522368548420573
  (0, 2621)	0.2609532508151546
  (0, 1901)	0.2566154388786183
  (0, 1833)	0.18295388995880318
  (0, 4632)	0.28126492712169643
  (0, 2780)	0.3074512323069522
  (0, 2293)	0.3100526590416142
  (0, 4294)	0.35043611439238287
  (0, 1678)	0.27986442962451713
  (0, 2640)	0.39729674782217395",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4945)	0.24751826531042
  (0, 1846)	0.2802094071347589
  (0, 4835)	0.26086484929015863
  (0, 3103)	0.22512026262037926
  (0, 4931)	0.3403819686354257
  (0, 2534)	0.2708227304221723
  (0, 3664)	0.3007750972935444
  (0, 1644)	0.312480731153654
  (0, 1527)	0.4039131762960949
  (0, 164)	0.44836061143698797",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 91)	0.26275595254930106
  (0, 1715)	0.2680291915562673
  (0, 397)	0.3229836232215306
  (0, 3346)	0.34962878304146855
  (0, 4208)	0.2655226491704418
  (0, 1691)	0.38263181441214594
  (0, 194)	0.3520710265523059
  (0, 1654)	0.3633262786501757
  (0, 183)	0.3996142889775554",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 13 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3086)	0.28946105795250543
  (0, 591)	0.22409398359828542
  (0, 2987)	0.19034134060095773
  (0, 1757)	0.2383777007431202
  (0, 4377)	0.19004586607541882
  (0, 4204)	0.2063392196854229
  (0, 2513)	0.2160301612497097
  (0, 4488)	0.37386287100999765
  (0, 3145)	0.26074317300934835
  (0, 2559)	0.32293097334991067
  (0, 4985)	0.3156044992929176
  (0, 4056)	0.3434581712632016
  (0, 4066)	0.3434581712632016",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3103)	0.1731486024924485
  (0, 2134)	0.3386317201974544
  (0, 2733)	0.3522074827743366
  (0, 1087)	0.2924286680869865
  (0, 575)	0.3028313890022183
  (0, 97)	0.31365512954767427
  (0, 3933)	0.3332440825693558
  (0, 2392)	0.3332440825693558
  (0, 2525)	0.3448512913912458
  (0, 1616)	0.3386317201974544",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1020)	0.4426476974405629
  (0, 2452)	0.29562037823159537
  (0, 4377)	0.29877981986245955
  (0, 3369)	0.37399873818417373
  (0, 3716)	0.4523862693157016
  (0, 1844)	0.38944224063212796
  (0, 1706)	0.36222724297107733",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2686)	0.27250958895116884
  (0, 4833)	0.30538697968420647
  (0, 2586)	0.3049395498101163
  (0, 2513)	0.2970619015539948
  (0, 4417)	0.29516283879483385
  (0, 2556)	0.2978401860755567
  (0, 1016)	0.3136062393557815
  (0, 710)	0.4295630901322004
  (0, 69)	0.4387940457230516",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2628)	0.6152778405404534
  (0, 917)	0.45326819125802437
  (0, 3605)	0.3110585291654351
  (0, 848)	0.3373005543438533
  (0, 4033)	0.45326819125802437",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1663)	0.2522875998872744
  (0, 4937)	0.30941781047698963
  (0, 1349)	0.39354873091752274
  (0, 2805)	0.3805873794669131
  (0, 11)	0.38385581227014365
  (0, 3188)	0.33921835811185647
  (0, 461)	0.5277024250397032",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 8 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1496)	0.3620890304227274
  (0, 4230)	0.2559489420120236
  (0, 4830)	0.27425726526061417
  (0, 1550)	0.3599496899706824
  (0, 390)	0.34873295240248114
  (0, 25)	0.32835147292917305
  (0, 2511)	0.42963442855881845
  (0, 3965)	0.42963442855881845",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4937)	0.229293342757353
  (0, 4434)	0.5128124769462031
  (0, 1611)	0.320782917555096
  (0, 2072)	0.27034067545672025
  (0, 2313)	0.2238290409845804
  (0, 2315)	0.38288513454877415
  (0, 2333)	0.30651705651791095
  (0, 2105)	0.26684821043536466
  (0, 3680)	0.38288513454877415",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 13 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4765)	0.21860338259703108
  (0, 4365)	0.24805007141043262
  (0, 2359)	0.25035767283902427
  (0, 3823)	0.2238388441152455
  (0, 2838)	0.2645496444341802
  (0, 2556)	0.20931332881224232
  (0, 4822)	0.23382763045507124
  (0, 1342)	0.24880413777533297
  (0, 3466)	0.29900646472752124
  (0, 3881)	0.33190974995717104
  (0, 346)	0.34765525661601826
  (0, 1267)	0.34765525661601826
  (0, 3397)	0.32592358614887007",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 6 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2686)	0.32109223329933634
  (0, 3241)	0.3974687329511593
  (0, 4812)	0.36710383847052214
  (0, 2582)	0.40990804953165094
  (0, 4543)	0.49262593822233786
  (0, 4998)	0.43982750225625106",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2959)	0.22679352699838395
  (0, 4573)	0.27070716551041174
  (0, 1142)	0.26159234006198556
  (0, 489)	0.32087409872684736
  (0, 849)	0.22497263236560577
  (0, 2541)	0.33373795737200534
  (0, 1346)	0.3267675197569611
  (0, 971)	0.2892688869054704
  (0, 365)	0.3422690835371518
  (0, 4620)	0.3422690835371518
  (0, 2528)	0.3422690835371518",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3470)	0.3349977207374941
  (0, 1504)	0.29523858072592263
  (0, 2313)	0.2309413452746167
  (0, 4647)	0.31096869170675057
  (0, 3303)	0.29349419479553984
  (0, 1016)	0.2623203826296061
  (0, 3465)	0.3097360655616032
  (0, 2962)	0.38175466461716395
  (0, 4821)	0.3019212322770743
  (0, 1897)	0.4034785807012458",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2703)	0.3739178941595987
  (0, 897)	0.5196832824001845
  (0, 300)	0.36778574756432636
  (0, 1664)	0.5164959835565729
  (0, 1719)	0.4336821846461981",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4755)	0.33873000539341264
  (0, 3046)	0.32135881245090425
  (0, 1234)	0.33065645942111366
  (0, 4893)	0.39794401585850997
  (0, 1770)	0.4303997923264511
  (0, 4998)	0.401154726415314
  (0, 1490)	0.41003447102874274",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 2 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 632)	0.5758976891226351
  (0, 2050)	0.8175217744275739",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4765)	0.3706235787860226
  (0, 2987)	0.31185696518604
  (0, 4108)	0.4613045094163238
  (0, 1182)	0.4714535447490551
  (0, 2399)	0.574728719352452",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2773)	0.5008122381592088
  (0, 1112)	0.33866370260377365
  (0, 457)	0.4130774765928321
  (0, 355)	0.5428416146025403
  (0, 3811)	0.4113198006856364",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2033)	0.2498110218147079
  (0, 3046)	0.26070031601686156
  (0, 281)	0.2395650270872851
  (0, 678)	0.28461598274570216
  (0, 78)	0.3745034691885734
  (0, 1234)	0.2682429736613197
  (0, 2807)	0.4043254582640743
  (0, 4392)	0.4117516112885736
  (0, 4172)	0.43128474563660624",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3302)	0.3185745591322485
  (0, 2438)	0.34617485563586264
  (0, 1405)	0.2745479125688766
  (0, 2043)	0.30415488700743415
  (0, 3710)	0.3941165213065884
  (0, 4488)	0.25134278275962885
  (0, 3298)	0.3205159928866842
  (0, 83)	0.36351374353113214
  (0, 2303)	0.3967526909403835",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2686)	0.17989581921425718
  (0, 4924)	0.19610390351062798
  (0, 4459)	0.1719857601116926
  (0, 80)	0.2835738892747265
  (0, 4339)	0.20807284596734854
  (0, 2610)	0.24641869415005987
  (0, 1114)	0.5567077656781046
  (0, 556)	0.46887116559852593
  (0, 2978)	0.3117781687876518
  (0, 1551)	0.29698768663591435",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1868)	0.28121350578494136
  (0, 2565)	0.23206467618429152
  (0, 1658)	0.3026956977155563
  (0, 116)	0.35513126082231516
  (0, 4305)	0.31799269968939936
  (0, 1550)	0.40832270884260613
  (0, 1073)	0.3836398477349898
  (0, 499)	0.29311259799319306
  (0, 4028)	0.3852021974471415",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 7 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3957)	0.3407395614501391
  (0, 2901)	0.5154086853226749
  (0, 3093)	0.2966457006755014
  (0, 3161)	0.3558334309502471
  (0, 4160)	0.3073838434310022
  (0, 1524)	0.38213427767665276
  (0, 2675)	0.4038847640946152",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 676)	0.3303284752298005
  (0, 590)	0.29988351203176894
  (0, 4333)	0.3879678338090589
  (0, 3046)	0.261255908930913
  (0, 2317)	0.3382605836699415
  (0, 1666)	0.2380867573356025
  (0, 4672)	0.3987406029866965
  (0, 214)	0.3879678338090589
  (0, 3592)	0.31868582117508204",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3979)	0.28429958720249693
  (0, 4937)	0.2767856613566455
  (0, 4835)	0.2689111179142423
  (0, 1117)	0.27449639235357637
  (0, 1344)	0.37699155614629715
  (0, 1785)	0.3638174717410978
  (0, 1905)	0.3828966065983771
  (0, 1220)	0.37000431493199826
  (0, 3367)	0.37000431493199826",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 13 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3338)	0.2143290579162573
  (0, 994)	0.2158754337717195
  (0, 3486)	0.2521951813901318
  (0, 4348)	0.3106348619452478
  (0, 2565)	0.1592003879194761
  (0, 1658)	0.20765449223131263
  (0, 1107)	0.2835201814068883
  (0, 4015)	0.2740863521827959
  (0, 3087)	0.2913700608458714
  (0, 1971)	0.3502068840521791
  (0, 1179)	0.2853399613871814
  (0, 929)	0.334345812718205
  (0, 1933)	0.3502068840521791",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 876)	0.35153480965208755
  (0, 4773)	0.2755419676990208
  (0, 434)	0.30729337422692377
  (0, 4414)	0.30469438926672
  (0, 3218)	0.3441926676928947
  (0, 2112)	0.2225592817065463
  (0, 3920)	0.4676364903565789
  (0, 2762)	0.24583864438033565
  (0, 3676)	0.23049509962606074
  (0, 1663)	0.336128352630869",1,1
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 5 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 3920)	0.3925134810007674
  (0, 73)	0.4566734303925868
  (0, 4459)	0.3187312038958149
  (0, 484)	0.4117195581694682
  (0, 2697)	0.6052106825643362",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.22629962138066353
  (0, 3926)	0.3239721019092019
  (0, 4503)	0.2443604760249186
  (0, 3734)	0.28132098651524595
  (0, 4932)	0.2592550473822717
  (0, 4848)	0.3449589985053471
  (0, 1091)	0.2895981335046229
  (0, 1273)	0.2981209369255722
  (0, 2022)	0.31716317489949114
  (0, 3672)	0.4023807522627388
  (0, 3552)	0.2890003587210141",1,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2014)	0.26947044414734117
  (0, 4974)	0.21477054858254319
  (0, 3191)	0.2807789790973454
  (0, 3839)	0.2775610035897754
  (0, 1670)	0.298758543861877
  (0, 423)	0.33972977137652627
  (0, 528)	0.31975091589741567
  (0, 1880)	0.3173034451036426
  (0, 4695)	0.3116834017195527
  (0, 4591)	0.32233074522090677
  (0, 2769)	0.3416776018000706",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 12 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 1571)	0.2633563623287817
  (0, 3774)	0.2547876963889227
  (0, 414)	0.28069629207693786
  (0, 324)	0.2709052715091128
  (0, 2917)	0.26385568690380334
  (0, 643)	0.23253346497070917
  (0, 1315)	0.2829374991988006
  (0, 1535)	0.2961934215565771
  (0, 4237)	0.25397346869805676
  (0, 1619)	0.26286249496217834
  (0, 653)	0.386228181207772
  (0, 3966)	0.3732282845448036",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 9 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2679)	0.2327355689951822
  (0, 1846)	0.26763370191096725
  (0, 1127)	0.39350918657605416
  (0, 122)	0.26596897829668537
  (0, 769)	0.35287868644038894
  (0, 1666)	0.24709326687270589
  (0, 3913)	0.342824367886024
  (0, 3438)	0.4026441477477012
  (0, 4522)	0.4282383359536424",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 4 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4105)	0.5098844207085456
  (0, 3531)	0.5514072678848311
  (0, 2624)	0.44256718599026856
  (0, 3367)	0.4900022329818018",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 10 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 4765)	0.26101954392404325
  (0, 3877)	0.20911437786052228
  (0, 3377)	0.2692234847086944
  (0, 1936)	0.30499180825095984
  (0, 1499)	0.2785836346893104
  (0, 1778)	0.4151116759798105
  (0, 4604)	0.32831976529534634
  (0, 192)	0.3382227905542803
  (0, 3724)	0.2944299001457924
  (0, 115)	0.4047649334583675",0,0
"<Compressed Sparse Row sparse matrix of dtype 'float64'
	with 11 stored elements and shape (1, 5000)>
  Coords	Values
  (0, 2489)	0.2425267731324678
  (0, 3676)	0.26182290735324276
  (0, 4013)	0.2570940053296867
  (0, 4974)	0.20589628128072238
  (0, 678)	0.2702536299120797
  (0, 763)	0.2646244135762894
  (0, 1125)	0.3490592415240418
  (0, 1351)	0.3407191902297852
  (0, 4781)	0.31890294812082803
  (0, 3328)	0.3724262639406155
  (0, 4961)	0.3778140884866599",1,1
